book_order,book,chapter,verse,reference,text
41,Mark,13,32,Mark 13:32,Περὶ δὲ τῆς ἡμέρας ἐκείνης ἢ τῆς ὥρας οὐδεὶς οἶδεν οὐδὲ οἱ ἄγγελοι οἱ ἐν οὐρανῷ οὐδὲ ὁ υἱὸς εἰ μὴ ὁ πατήρ.
41,Mark,13,33,Mark 13:33,"Βλέπετε, ἀγρυπνεῖτε καὶ προσεύχεσθε· οὐκ οἴδατε γὰρ πότε ὁ καιρός ἐστιν."
41,Mark,13,34,Mark 13:34,"ὡς ἄνθρωπος ἀπόδημος ἀφεὶς τὴν οἰκίαν αὐτοῦ καὶ δοὺς τοῖς δούλοις αὐτοῦ τὴν ἐξουσίαν, καὶ ἑκάστῳ τὸ ἔργον αὐτοῦ, καὶ τῷ θυρωρῷ ἐνετείλατο ἵνα γρηγορῇ."
41,Mark,13,35,Mark 13:35,γρηγορεῖτε οὖν· οὐκ οἴδατε γὰρ πότε ὁ κύριος τῆς οἰκίας ἔρχεται ἢ ὀψὲ ἢ μεσονύκτιον ἢ ἀλεκτοροφωνίας ἢ πρωΐ·
41,Mark,13,36,Mark 13:36,μὴ ἐλθὼν ἐξαίφνης εὕρῃ ὑμᾶς καθεύδοντας.
41,Mark,13,37,Mark 13:37,"ὃ δὲ ὑμῖν λέγω, πᾶσιν λέγω· γρηγορεῖτε.¶"
41,Mark,14,1,Mark 14:1,"Ἦν δὲ τὸ πάσχα καὶ τὰ ἄζυμα μετὰ δύο ἡμέρας, καὶ ἐζήτουν οἱ ἀρχιερεῖς καὶ οἱ γραμματεῖς πῶς αὐτὸν ἐν δόλῳ κρατήσαντες ἀποκτείνωσιν·"
41,Mark,14,2,Mark 14:2,ἔλεγον γάρ· μὴ ἐν τῇ ἑορτῇ (he'ortēa) μήποτε ἔσται θόρυβος τοῦ λαοῦ.¶
41,Mark,14,3,Mark 14:3,"Καὶ ὄντος αὐτοῦ ἐν Βηθανίᾳ ἐν τῇ οἰκίᾳ Σίμωνος τοῦ λεπροῦ, κατακειμένου αὐτοῦ ἦλθεν γυνὴ ἔχουσα ἀλάβαστρον μύρου νάρδου πιστικῆς πολυτελοῦς. καὶ συντρίψασα τὴν ἀλάβαστρον κατέχεεν αὐτοῦ κατὰ τῆς κεφαλῆς."
41,Mark,14,4,Mark 14:4,ἦσαν δέ τινες ἀγανακτοῦντες πρὸς ἑαυτούς (he'autous) καὶ λέγοντες· εἰς τί ἡ ἀπώλεια αὕτη τοῦ μύρου γέγονεν;
41,Mark,14,5,Mark 14:5,ἠδύνατο γὰρ τοῦτο τὸ μύρον πραθῆναι ἐπάνω δηναρίων τριακοσίων καὶ δοθῆναι τοῖς πτωχοῖς· καὶ ἐνεβριμῶντο αὐτῇ.
41,Mark,14,6,Mark 14:6,"ὁ δὲ Ἰησοῦς εἶπεν· ἄφετε αὐτήν, τί αὐτῇ κόπους παρέχετε; καλὸν ἔργον ἠργάσατο ἐν ἐμοί."
41,Mark,14,7,Mark 14:7,"πάντοτε γὰρ τοὺς πτωχοὺς ἔχετε μεθ᾽ (meth᾽) ἑαυτῶν, (he'autōn) καὶ ὅταν θέλητε δύνασθε αὐτοῖς πάντοτε εὖ ποιῆσαι, ἐμὲ δὲ οὐ πάντοτε ἔχετε."
41,Mark,14,8,Mark 14:8,"ὃ ἔσχεν αὕτη ἐποίησεν, προέλαβεν μυρίσαι τὸ σῶμά μου εἰς τὸν ἐνταφιασμόν."
41,Mark,14,9,Mark 14:9,"ἀμὴν δὲ λέγω ὑμῖν· ὅπου ἐὰν κηρυχθῇ τὸ εὐαγγέλιον τοῦτο εἰς ὅλον τὸν κόσμον, καὶ ὃ ἐποίησεν αὕτη λαληθήσεται εἰς μνημόσυνον αὐτῆς.¶"
41,Mark,14,10,Mark 14:10,"Καὶ ὁ Ἰούδας Ἰσκαριώθ, ὁ εἷς τῶν δώδεκα, ἀπῆλθεν πρὸς τοὺς ἀρχιερεῖς ἵνα αὐτὸν παραδοῖ αὐτοῖς."
41,Mark,14,11,Mark 14:11,οἱ δὲ ἀκούσαντες ἐχάρησαν καὶ ἐπηγγείλαντο αὐτῷ ἀργύριον δοῦναι· καὶ ἐζήτει πῶς αὐτὸν εὐκαίρως παραδοῖ.¶
41,Mark,14,12,Mark 14:12,"Καὶ τῇ πρώτῃ ἡμέρᾳ τῶν ἀζύμων, ὅτε τὸ πάσχα ἔθυον, λέγουσιν αὐτῷ οἱ μαθηταὶ αὐτοῦ· ποῦ θέλεις ἀπελθόντες ἑτοιμάσωμεν ἵνα φάγῃς τὸ πάσχα;"
41,Mark,14,13,Mark 14:13,"καὶ ἀποστέλλει δύο τῶν μαθητῶν αὐτοῦ καὶ λέγει αὐτοῖς· ὑπάγετε εἰς τὴν πόλιν, καὶ ἀπαντήσει ὑμῖν ἄνθρωπος κεράμιον ὕδατος βαστάζων· ἀκολουθήσατε αὐτῷ."
41,Mark,14,14,Mark 14:14,"καὶ ὅπου ἐὰν εἰσέλθῃ, εἴπατε τῷ οἰκοδεσπότῃ ὅτι ὁ διδάσκαλος λέγει· ποῦ ἐστιν τὸ κατάλυμά μου ὅπου τὸ πάσχα μετὰ τῶν μαθητῶν μου φάγω;"
41,Mark,14,15,Mark 14:15,καὶ αὐτὸς ὑμῖν δείξει ἀνάγαιον μέγα ἐστρωμένον ἕτοιμον· καὶ ἐκεῖ ἑτοιμάσατε ἡμῖν.
41,Mark,14,16,Mark 14:16,καὶ ἐξῆλθον οἱ μαθηταὶ αὐτοῦ καὶ ἦλθον εἰς τὴν πόλιν καὶ εὗρον καθὼς εἶπεν αὐτοῖς καὶ ἡτοίμασαν τὸ πάσχα.¶
41,Mark,14,17,Mark 14:17,Καὶ ὀψίας γενομένης ἔρχεται μετὰ τῶν δώδεκα.
41,Mark,14,18,Mark 14:18,"καὶ ἀνακειμένων αὐτῶν καὶ ἐσθιόντων ὁ Ἰησοῦς εἶπεν· ἀμὴν λέγω ὑμῖν ὅτι εἷς ἐξ ὑμῶν παραδώσει με, ὁ ἐσθίων μετ᾽ (met᾽) ἐμοῦ."
41,Mark,14,19,Mark 14:19,"οἱ δὲ ἤρξαντο λυπεῖσθαι καὶ λέγειν αὐτῷ εἷς κατὰ εἷς· μήτι ἐγώ καὶ ἄλλος, μήτι ἐγώ;"
41,Mark,14,20,Mark 14:20,"ὁ δὲ ἀποκριθεὶς εἶπεν αὐτοῖς· εἷς ἐκ τῶν δώδεκα, ὁ ἐμβαπτόμενος μετ᾽ (met᾽) ἐμοῦ εἰς τὸ ἓν τρύβλιον."
41,Mark,14,21,Mark 14:21,"ὅτι ὁ μὲν υἱὸς τοῦ ἀνθρώπου ὑπάγει καθὼς γέγραπται περὶ αὐτοῦ, οὐαὶ δὲ τῷ ἀνθρώπῳ ἐκείνῳ δι᾽ (di᾽) οὗ ὁ υἱὸς τοῦ ἀνθρώπου παραδίδοται· καλὸν ἦν αὐτῷ εἰ οὐκ ἐγεννήθη ὁ ἄνθρωπος ἐκεῖνος."
41,Mark,14,22,Mark 14:22,"καὶ ἐσθιόντων αὐτῶν, λαβὼν ὁ Ἰησοῦς ἄρτον, εὐλογήσας ἔκλασεν καὶ ἔδωκεν αὐτοῖς καὶ εἶπεν· λάβετε φάγετε, τοῦτό ἐστιν τὸ σῶμά μου."
41,Mark,14,23,Mark 14:23,"καὶ λαβὼν τὸ ποτήριον, εὐχαριστήσας ἔδωκεν αὐτοῖς, καὶ ἔπιον ἐξ αὐτοῦ πάντες."
41,Mark,14,24,Mark 14:24,καὶ εἶπεν αὐτοῖς· τοῦτό ἐστιν τὸ αἷμά μου τὸ τῆς καινῆς διαθήκης τὸ ἐκχυννόμενον ὑπὲρ πολλῶν.
41,Mark,14,25,Mark 14:25,ἀμὴν λέγω ὑμῖν ὅτι οὐκέτι οὐ μὴ πίω ἐκ τοῦ γενήματος τῆς ἀμπέλου ἕως (he'ōs) τῆς ἡμέρας ἐκείνης ὅταν αὐτὸ πίνω καινὸν ἐν τῇ βασιλείᾳ τοῦ θεοῦ.¶
41,Mark,14,26,Mark 14:26,Καὶ ὑμνήσαντες ἐξῆλθον εἰς τὸ ὄρος τῶν ἐλαιῶν.¶
41,Mark,14,27,Mark 14:27,"Καὶ λέγει αὐτοῖς ὁ Ἰησοῦς ὅτι πάντες σκανδαλισθήσεσθε ἐν ἐμοὶ ἐν τῇ νυκτὶ ταύτῃ, ὅτι γέγραπται· πατάξω τὸν ποιμένα, καὶ τὰ πρόβατα διασκορπισθήσονται."
41,Mark,14,28,Mark 14:28,ἀλλὰ μετὰ τὸ ἐγερθῆναί με προάξω ὑμᾶς εἰς τὴν Γαλιλαίαν.
41,Mark,14,29,Mark 14:29,ὁ δὲ Πέτρος ἔφη αὐτῷ· εἰ καὶ πάντες σκανδαλισθήσονται ἀλλ᾽ (all᾽) οὐκ ἐγώ.¶
41,Mark,14,30,Mark 14:30,Καὶ λέγει αὐτῷ ὁ Ἰησοῦς· ἀμὴν λέγω σοι ὅτι σὺ σήμερον ταύτῃ ἐν τῇ νυκτὶ πρὶν ἢ δὶς ἀλέκτορα φωνῆσαι τρίς με ἀπαρνήσῃ.
41,Mark,14,31,Mark 14:31,"ὁ δὲ ἐκπερισσῶς ἐλάλει μᾶλλον· ἐὰν δέῃ με συναποθανεῖν σοι, οὐ μή σε ἀπαρνήσομαι. ὡσαύτως δὲ καὶ πάντες ἔλεγον.¶"
41,Mark,14,32,Mark 14:32,"Καὶ ἔρχονται εἰς χωρίον οὗ τὸ ὄνομα Γεθσημανί, καὶ λέγει τοῖς μαθηταῖς αὐτοῦ· καθίσατε ὧδε ἕως (he'ōs) προσεύξωμαι."
41,Mark,14,33,Mark 14:33,καὶ παραλαμβάνει τὸν Πέτρον καὶ τὸν Ἰάκωβον καὶ τὸν Ἰωάννην μετ᾽ (met᾽) αὐτοῦ καὶ ἤρξατο ἐκθαμβεῖσθαι καὶ ἀδημονεῖν.
41,Mark,14,34,Mark 14:34,καὶ λέγει αὐτοῖς· περίλυπός ἐστιν ἡ ψυχή μου ἕως (he'ōs) θανάτου. μείνατε ὧδε καὶ γρηγορεῖτε.
41,Mark,14,35,Mark 14:35,καὶ προελθὼν μικρὸν ἔπιπτεν ἐπὶ τῆς γῆς καὶ προσηύχετο ἵνα εἰ δυνατόν ἐστιν παρέλθῃ ἀπ᾽ (ap᾽) αὐτοῦ ἡ ὥρα.
41,Mark,14,36,Mark 14:36,"καὶ ἔλεγεν· αββα, ὁ πατήρ, πάντα δυνατά σοι· παρένεγκε τὸ ποτήριον τοῦτο ἀπ᾽ (ap᾽) ἐμοῦ, ἀλλ᾽ (all᾽) οὐ τί ἐγὼ θέλω ἀλλὰ τί σύ."
41,Mark,14,37,Mark 14:37,"καὶ ἔρχεται καὶ εὑρίσκει αὐτοὺς καθεύδοντας καὶ λέγει τῷ Πέτρῳ· Σίμων, καθεύδεις; οὐκ ἴσχυσας μίαν ὥραν γρηγορῆσαι;"
41,Mark,14,38,Mark 14:38,"γρηγορεῖτε καὶ προσεύχεσθε ἵνα μὴ ἔλθητε εἰς πειρασμόν. τὸ μὲν πνεῦμα πρόθυμον, ἡ δὲ σὰρξ ἀσθενής."
41,Mark,14,39,Mark 14:39,καὶ πάλιν ἀπελθὼν προσηύξατο τὸν αὐτὸν λόγον εἰπών.
41,Mark,14,40,Mark 14:40,"καὶ πάλιν ἐλθὼν εὗρεν αὐτοὺς καθεύδοντας· ἦσαν γὰρ αὐτῶν οἱ ὀφθαλμοὶ καταβαρυνόμενοι, καὶ οὐκ ᾔδεισαν τί ἀποκριθῶσιν αὐτῷ."
41,Mark,14,41,Mark 14:41,"καὶ ἔρχεται τὸ τρίτον καὶ λέγει αὐτοῖς· καθεύδετε τὸ λοιπὸν καὶ ἀναπαύεσθε, ἀπέχει, ἦλθεν ἡ ὥρα· ἰδοὺ παραδίδοται ὁ υἱὸς τοῦ ἀνθρώπου εἰς τὰς χεῖρας τῶν ἁμαρτωλῶν."
41,Mark,14,42,Mark 14:42,"ἐγείρεσθε, ἄγωμεν· ἰδοὺ ὁ παραδιδούς με ἤγγικεν.¶"
41,Mark,14,43,Mark 14:43,"Καὶ εὐθὺς ἔτι αὐτοῦ λαλοῦντος παραγίνεται ὁ Ἰούδας, ὁ Ἰσκαριώτης εἷς ὢν τῶν δώδεκα, καὶ μετ᾽ (met᾽) αὐτοῦ ὄχλος πολὺς μετὰ μαχαιρῶν καὶ ξύλων παρὰ τῶν ἀρχιερέων καὶ τῶν γραμματέων καὶ τῶν πρεσβυτέρων."
41,Mark,14,44,Mark 14:44,"δεδώκει δὲ ὁ παραδιδοὺς αὐτὸν σύσσημον αὐτοῖς λέγων· ὃν ἂν φιλήσω, αὐτός ἐστιν. κρατήσατε αὐτὸν καὶ ἀπάγετε ἀσφαλῶς."
41,Mark,14,45,Mark 14:45,"καὶ ἐλθὼν εὐθὺς προσελθὼν αὐτῷ λέγει αὐτῷ· ῥαββί ῥαββί, καὶ κατεφίλησεν αὐτόν."
41,Mark,14,46,Mark 14:46,οἱ δὲ ἐπέβαλον τὰς χεῖρας αὐτῶν αὐτῷ καὶ ἐκράτησαν αὐτόν.
41,Mark,14,47,Mark 14:47,εἷς δέ τις τῶν παρεστηκότων σπασάμενος τὴν μάχαιραν ἔπαισεν τὸν δοῦλον τοῦ ἀρχιερέως καὶ ἀφεῖλεν αὐτοῦ τὸ ὠτάριον.
41,Mark,14,48,Mark 14:48,καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν αὐτοῖς· ὡς ἐπὶ λῃστὴν ἐξήλθατε μετὰ μαχαιρῶν καὶ ξύλων συλλαβεῖν με;
41,Mark,14,49,Mark 14:49,"καθ᾽ (kath᾽) ἡμέραν ἤμην πρὸς ὑμᾶς ἐν τῷ ἱερῷ (hi'erō) διδάσκων, καὶ οὐκ ἐκρατήσατέ με· ἀλλ᾽ (all᾽) ἵνα πληρωθῶσιν αἱ γραφαί."
41,Mark,14,50,Mark 14:50,καὶ ἀφέντες αὐτὸν ἔφυγον πάντες.
41,Mark,14,51,Mark 14:51,"καὶ εἷς νεανίσκος τις συνηκολούθει αὐτῷ περιβεβλημένος σινδόνα ἐπὶ γυμνοῦ, καὶ κρατοῦσιν αὐτόν οἱ νεανίσκοι."
41,Mark,14,52,Mark 14:52,ὁ δὲ καταλιπὼν τὴν σινδόνα γυμνὸς ἔφυγεν ἀπ᾽ (ap᾽) αὐτῶν.¶
41,Mark,14,53,Mark 14:53,Καὶ ἀπήγαγον τὸν Ἰησοῦν πρὸς τὸν ἀρχιερέα καὶ συνέρχονται αὐτῷ πάντες οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι καὶ οἱ γραμματεῖς.
41,Mark,14,54,Mark 14:54,καὶ ὁ Πέτρος ἀπὸ μακρόθεν ἠκολούθησεν αὐτῷ ἕως (he'ōs) ἔσω εἰς τὴν αὐλὴν τοῦ ἀρχιερέως καὶ ἦν συγκαθήμενος μετὰ τῶν ὑπηρετῶν καὶ θερμαινόμενος πρὸς τὸ φῶς.¶
41,Mark,14,55,Mark 14:55,Οἱ δὲ ἀρχιερεῖς καὶ ὅλον τὸ συνέδριον ἐζήτουν κατὰ τοῦ Ἰησοῦ μαρτυρίαν εἰς τὸ θανατῶσαι αὐτὸν καὶ οὐχ ηὕρισκον.
41,Mark,14,56,Mark 14:56,"πολλοὶ γὰρ ἐψευδομαρτύρουν κατ᾽ (kat᾽) αὐτοῦ, καὶ ἴσαι αἱ μαρτυρίαι οὐκ ἦσαν.¶"
41,Mark,14,57,Mark 14:57,Καί τινες ἀναστάντες ἐψευδομαρτύρουν κατ᾽ (kat᾽) αὐτοῦ λέγοντες
41,Mark,14,58,Mark 14:58,ὅτι ἡμεῖς ἠκούσαμεν αὐτοῦ λέγοντος ὅτι ἐγὼ καταλύσω τὸν ναὸν τοῦτον τὸν χειροποίητον καὶ διὰ τριῶν ἡμερῶν ἄλλον ἀχειροποίητον οἰκοδομήσω.
41,Mark,14,59,Mark 14:59,καὶ οὐδὲ οὕτως ἴση ἦν ἡ μαρτυρία αὐτῶν.
41,Mark,14,60,Mark 14:60,καὶ ἀναστὰς ὁ ἀρχιερεὺς εἰς τὸ μέσον ἐπηρώτησεν τὸν Ἰησοῦν λέγων· οὐκ ἀποκρίνῃ οὐδὲν τί οὗτοί σου καταμαρτυροῦσιν;
41,Mark,14,61,Mark 14:61,ὁ δὲ ἐσιώπα καὶ οὐκ ἀπεκρίνατο οὐδέν. πάλιν ὁ ἀρχιερεὺς ἐπηρώτα αὐτὸν καὶ λέγει αὐτῷ· σὺ εἶ ὁ χριστὸς ὁ υἱὸς τοῦ εὐλογητοῦ;
41,Mark,14,62,Mark 14:62,"ὁ δὲ Ἰησοῦς εἶπεν· ἐγώ εἰμι, καὶ ὄψεσθε τὸν υἱὸν τοῦ ἀνθρώπου ἐκ δεξιῶν καθήμενον τῆς δυνάμεως καὶ ἐρχόμενον μετὰ τῶν νεφελῶν τοῦ οὐρανοῦ."
41,Mark,14,63,Mark 14:63,ὁ δὲ ἀρχιερεὺς διαρρήξας τοὺς χιτῶνας αὐτοῦ λέγει· τί ἔτι χρείαν ἔχομεν μαρτύρων;
41,Mark,14,64,Mark 14:64,ἠκούσατε τῆς βλασφημίας· τί ὑμῖν φαίνεται; οἱ δὲ πάντες κατέκριναν αὐτὸν ἔνοχον εἶναι θανάτου.
41,Mark,14,65,Mark 14:65,"καὶ ἤρξαντό τινες ἐμπτύειν αὐτῷ καὶ περικαλύπτειν αὐτοῦ τὸ πρόσωπον καὶ κολαφίζειν αὐτὸν καὶ λέγειν αὐτῷ· προφήτευσον, καὶ οἱ ὑπηρέται ῥαπίσμασιν αὐτὸν ἔλαβον.¶"
41,Mark,14,66,Mark 14:66,Καὶ ὄντος τοῦ Πέτρου κάτω ἐν τῇ αὐλῇ ἔρχεται μία τῶν παιδισκῶν τοῦ ἀρχιερέως.
41,Mark,14,67,Mark 14:67,"καὶ ἰδοῦσα τὸν Πέτρον θερμαινόμενον, ἐμβλέψασα αὐτῷ λέγει· καὶ σὺ μετὰ τοῦ Ναζαρηνοῦ ἦσθα τοῦ Ἰησοῦ."
41,Mark,14,68,Mark 14:68,"ὁ δὲ ἠρνήσατο λέγων· οὔτε οἶδα οὔτε ἐπίσταμαι σὺ τί λέγεις. καὶ ἐξῆλθεν ἔξω εἰς τὸ προαύλιον, καὶ ἀλέκτωρ ἐφώνησεν."
41,Mark,14,69,Mark 14:69,καὶ ἡ παιδίσκη ἰδοῦσα αὐτὸν ἤρξατο πάλιν λέγειν τοῖς παρεστῶσιν ὅτι οὗτος ἐξ αὐτῶν ἐστιν.
41,Mark,14,70,Mark 14:70,ὁ δὲ πάλιν ἠρνεῖτο. καὶ μετὰ μικρὸν πάλιν οἱ παρεστῶτες ἔλεγον τῷ Πέτρῳ· ἀληθῶς ἐξ αὐτῶν εἶ· καὶ γὰρ Γαλιλαῖος εἶ καὶ ἡ λαλιά σου ὁμοιάζει.
41,Mark,14,71,Mark 14:71,ὁ δὲ ἤρξατο ἀναθεματίζειν καὶ ὀμνύναι ὅτι οὐκ οἶδα τὸν ἄνθρωπον τοῦτον ὃν λέγετε.
41,Mark,14,72,Mark 14:72,"καὶ εὐθὺς ἐκ δευτέρου ἀλέκτωρ ἐφώνησεν, καὶ ἀνεμνήσθη ὁ Πέτρος τὸ ῥῆμα ὡς οὖ εἶπεν αὐτῷ ὁ Ἰησοῦς ὅτι πρὶν ἀλέκτορα φωνῆσαι δίς, τρίς με ἀπαρνήσῃ. καὶ ἐπιβαλὼν ἔκλαιεν.¶"
41,Mark,15,1,Mark 15:1,"Καὶ εὐθὺς ἐπὶ τὸ πρωῒ συμβούλιον ποιήσαντες οἱ ἀρχιερεῖς μετὰ τῶν πρεσβυτέρων καὶ γραμματέων καὶ ὅλον τὸ συνέδριον, δήσαντες τὸν Ἰησοῦν ἀπήνεγκαν καὶ παρέδωκαν τῷ Πιλάτῳ.¶"
41,Mark,15,2,Mark 15:2,Καὶ ἐπηρώτησεν αὐτὸν ὁ Πιλᾶτος· σὺ εἶ ὁ βασιλεὺς τῶν Ἰουδαίων; ὁ δὲ ἀποκριθεὶς αὐτῷ λέγει· σὺ λέγεις.
41,Mark,15,3,Mark 15:3,καὶ κατηγόρουν αὐτοῦ οἱ ἀρχιερεῖς πολλά.¶
41,Mark,15,4,Mark 15:4,Ὁ δὲ Πιλᾶτος πάλιν ἐπηρώτα αὐτὸν λέγων· οὐκ ἀποκρίνῃ οὐδέν; ἴδε πόσα σου κατηγοροῦσιν.¶
41,Mark,15,5,Mark 15:5,Ὁ δὲ Ἰησοῦς οὐκέτι οὐδὲν ἀπεκρίθη ὥστε θαυμάζειν τὸν Πιλᾶτον.
41,Mark,15,6,Mark 15:6,κατὰ δὲ ἑορτὴν (he'ortēn) ἀπέλυεν αὐτοῖς ἕνα δέσμιον ὃν παρῃτοῦντο.
41,Mark,15,7,Mark 15:7,ἦν δὲ ὁ λεγόμενος Βαραββᾶς μετὰ τῶν στασιαστῶν δεδεμένος οἵτινες ἐν τῇ στάσει φόνον πεποιήκεισαν.
41,Mark,15,8,Mark 15:8,καὶ ἀναβὰς ὁ ὄχλος ἤρξατο αἰτεῖσθαι καθὼς ἀεὶ ἐποίει αὐτοῖς.¶
41,Mark,15,9,Mark 15:9,Ὁ δὲ Πιλᾶτος ἀπεκρίθη αὐτοῖς λέγων· θέλετε ἀπολύσω ὑμῖν τὸν βασιλέα τῶν Ἰουδαίων;
41,Mark,15,10,Mark 15:10,ἐγίνωσκεν γὰρ ὅτι διὰ φθόνον παραδεδώκεισαν αὐτὸν οἱ ἀρχιερεῖς.
41,Mark,15,11,Mark 15:11,οἱ δὲ ἀρχιερεῖς ἀνέσεισαν τὸν ὄχλον ἵνα μᾶλλον τὸν Βαραββᾶν ἀπολύσῃ αὐτοῖς.¶
41,Mark,15,12,Mark 15:12,Ὁ δὲ Πιλᾶτος πάλιν ἀποκριθεὶς ἔλεγεν αὐτοῖς· τί οὖν θέλετε ποιήσω ὃν λέγετε τὸν βασιλέα τῶν Ἰουδαίων;
41,Mark,15,13,Mark 15:13,οἱ δὲ πάλιν ἔκραξαν· σταύρωσον αὐτόν.
41,Mark,15,14,Mark 15:14,ὁ δὲ Πιλᾶτος ἔλεγεν αὐτοῖς· τί γὰρ ἐποίησεν κακόν; οἱ δὲ περισσῶς ἔκραξαν· σταύρωσον αὐτόν.
41,Mark,15,15,Mark 15:15,ὁ δὲ Πιλᾶτος βουλόμενος τῷ ὄχλῳ τὸ ἱκανὸν ποιῆσαι ἀπέλυσεν αὐτοῖς τὸν Βαραββᾶν καὶ παρέδωκεν τὸν Ἰησοῦν φραγελλώσας ἵνα σταυρωθῇ.¶
41,Mark,15,16,Mark 15:16,"Οἱ δὲ στρατιῶται ἀπήγαγον αὐτὸν ἔσω τῆς αὐλῆς, ὅ ἐστιν πραιτώριον, καὶ συγκαλοῦσιν ὅλην τὴν σπεῖραν"
41,Mark,15,17,Mark 15:17,καὶ ἐνδιδύσκουσιν αὐτὸν πορφύραν καὶ περιτιθέασιν αὐτῷ πλέξαντες ἀκάνθινον στέφανον
41,Mark,15,18,Mark 15:18,καὶ ἤρξαντο ἀσπάζεσθαι αὐτόν· χαῖρε ὁ βασιλεῦ τῶν Ἰουδαίων.
41,Mark,15,19,Mark 15:19,"καὶ ἔτυπτον αὐτοῦ τὴν κεφαλὴν καλάμῳ καὶ ἐνέπτυον αὐτῷ, καὶ τιθέντες τὰ γόνατα προσεκύνουν αὐτῷ."
41,Mark,15,20,Mark 15:20,"καὶ ὅτε ἐνέπαιξαν αὐτῷ, ἐξέδυσαν αὐτὸν τὴν πορφύραν καὶ ἐνέδυσαν αὐτὸν τὰ ἱμάτια αὐτοῦ. καὶ ἐξάγουσιν αὐτὸν ἵνα σταυρώσωσιν αὐτόν."
41,Mark,15,21,Mark 15:21,"καὶ ἀγγαρεύουσιν παράγοντά τινα Σίμωνα Κυρηναῖον ἐρχόμενον ἀπ᾽ (ap᾽) ἀγροῦ, τὸν πατέρα Ἀλεξάνδρου καὶ Ῥούφου, ἵνα ἄρῃ τὸν σταυρὸν αὐτοῦ."
41,Mark,15,22,Mark 15:22,"καὶ φέρουσιν αὐτὸν ἐπὶ τὸν Γολγοθᾶν τόπον, ὅ ἐστιν μεθερμηνευόμενον, κρανίου τόπος."
41,Mark,15,23,Mark 15:23,καὶ ἐδίδουν αὐτῷ πιεῖν ἐσμυρνισμένον οἶνον· ὃς δὲ οὐκ ἔλαβεν.¶
41,Mark,15,24,Mark 15:24,"Καὶ σταυροῦσιν αὐτὸν καὶ διαμερίζονται τὰ ἱμάτια αὐτοῦ βάλλοντες κλῆρον ἐπ᾽ (ep᾽) αὐτά, τίς τί ἄρῃ."
41,Mark,15,25,Mark 15:25,"ἦν δὲ ὥρα τρίτη, καὶ ἐσταύρωσαν αὐτόν."
41,Mark,15,26,Mark 15:26,καὶ ἦν ἡ ἐπιγραφὴ τῆς αἰτίας αὐτοῦ ἐπιγεγραμμένη· ὁ βασιλεὺς τῶν Ἰουδαίων.
41,Mark,15,27,Mark 15:27,"καὶ σὺν αὐτῷ σταυροῦσιν δύο λῃστάς, ἕνα ἐκ δεξιῶν καὶ ἕνα ἐξ εὐωνύμων αὐτοῦ."
41,Mark,15,28,Mark 15:28,"καὶ ἐπληρώθη ἡ γραφὴ ἡ λέγουσα, καὶ μετὰ ἀνόμων ἐλογίσθη."
41,Mark,15,29,Mark 15:29,"καὶ οἱ παραπορευόμενοι ἐβλασφήμουν αὐτὸν κινοῦντες τὰς κεφαλὰς αὐτῶν καὶ λέγοντες· Οὐά, ὁ καταλύων τὸν ναὸν καὶ οἰκοδομῶν ἐν τρισὶν ἡμέραις,"
41,Mark,15,30,Mark 15:30,σῶσον σεαυτὸν καὶ καταβὰς ἀπὸ τοῦ σταυροῦ.
41,Mark,15,31,Mark 15:31,"ὁμοίως δὲ καὶ οἱ ἀρχιερεῖς ἐμπαίζοντες πρὸς ἀλλήλους μετὰ τῶν γραμματέων ἔλεγον· ἄλλους ἔσωσεν, ἑαυτὸν (he'auton) οὐ δύναται σῶσαι·"
41,Mark,15,32,Mark 15:32,"ὁ χριστός, ὁ βασιλεὺς τοῦ Ἰσραήλ, καταβάτω νῦν ἀπὸ τοῦ σταυροῦ ἵνα ἴδωμεν καὶ πιστεύσωμεν αὐτῷ. καὶ οἱ συνεσταυρωμένοι σὺν αὐτῷ ὠνείδιζον αὐτόν.¶"
41,Mark,15,33,Mark 15:33,Καὶ γενομένης δὲ ὥρας ἕκτης σκότος ἐγένετο ἐφ᾽ (eph᾽) ὅλην τὴν γῆν ἕως (he'ōs) ὥρας ἐνάτης.
41,Mark,15,34,Mark 15:34,"καὶ τῇ ἐνάτῃ τῇ ὥρᾳ ἐβόησεν ὁ Ἰησοῦς φωνῇ μεγάλῃ λέγων· ελωι ελωι, λεμα σαβαχθανι; ὅ ἐστιν μεθερμηνευόμενον· ὁ θεός μου ὁ θεός μου, εἰς τί ἐγκατέλιπές με;"
41,Mark,15,35,Mark 15:35,"καί τινες τῶν παρεστηκότων ἀκούσαντες ἔλεγον· ἴδε, Ἠλίαν φωνεῖ."
41,Mark,15,36,Mark 15:36,"δραμὼν δέ τις καὶ γεμίσας σπόγγον ὄξους, περιθεὶς τε καλάμῳ ἐπότιζεν αὐτόν λέγων· ἄφετε, ἴδωμεν εἰ ἔρχεται Ἠλίας καθελεῖν αὐτόν."
41,Mark,15,37,Mark 15:37,ὁ δὲ Ἰησοῦς ἀφεὶς φωνὴν μεγάλην ἐξέπνευσεν.¶
